omimId,moi
OMIM:619515,AR
OMIM:619517,AR
OMIM:619518,AR
OMIM:619519,AD
OMIM:619521,AD
OMIM:619522,AD
OMIM:619523,AR
OMIM:619525,AD
OMIM:619527,AR
OMIM:619528,AR
OMIM:619531,AR
OMIM:619534,AR
OMIM:619538,AD
OMIM:619539,AD
OMIM:619542,AD
OMIM:619543,AR
OMIM:619545,AD
OMIM:619548,AR
OMIM:619549,AR
OMIM:619553,AR
OMIM:619555,AD
OMIM:619556,AD
OMIM:619557,AR
OMIM:619561,AD
OMIM:619562,AR
OMIM:619565,AR
OMIM:619566,AR
OMIM:619573,AR
OMIM:619574,AD
OMIM:619575,AD
OMIM:619576,AR
OMIM:619580,AD
OMIM:619582,AR
OMIM:619585,AR
OMIM:619588,AD
OMIM:619593,AD
OMIM:619594,AD
OMIM:619595,AR
OMIM:619598,AR
OMIM:619599,AR
OMIM:619602,AR
OMIM:619603,AR
OMIM:619605,AD
OMIM:619606,AD
OMIM:619607,AR
OMIM:619608,AR
OMIM:619609,AR
OMIM:619611,AD
OMIM:619613,AD
OMIM:619614,AR
OMIM:619615,AR
OMIM:619616,AR
OMIM:619621,AR
OMIM:619630,AR
OMIM:619632,AR
OMIM:619636,AR
OMIM:619637,AR
OMIM:619638,AR
OMIM:619639,AR
OMIM:619641,AR
OMIM:619643,AR
OMIM:619644,AR
OMIM:619645,AR
OMIM:619646,AR
OMIM:619647,AR
OMIM:619648,AR
OMIM:619649,AD
OMIM:619651,AR
OMIM:619652,AR
OMIM:619653,AR
OMIM:619656,AD
OMIM:619657,AR
OMIM:619658,AR
OMIM:619661,AD
OMIM:619662,AR
OMIM:619665,AR
OMIM:619672,AR
OMIM:619673,AR
OMIM:619680,AD
OMIM:619681,AD
OMIM:619685,AR
OMIM:619686,AR
OMIM:619687,AD
OMIM:619688,AR
OMIM:619689,AR
OMIM:619690,AR
OMIM:619691,AR
OMIM:619692,AR
OMIM:619693,AR
OMIM:619694,AD
OMIM:619695,AD
OMIM:619696,AR
OMIM:619697,AR
OMIM:619698,AR
OMIM:619699,AR
OMIM:619701,AR
OMIM:619702,AR
OMIM:619705,AR
OMIM:619707,AD
OMIM:619708,AR
OMIM:619712,AR
OMIM:619714,AD
OMIM:619717,AR
OMIM:619718,AD
OMIM:619719,AR
OMIM:619720,AD
OMIM:619721,AD
OMIM:619724,AD
OMIM:619725,AD
OMIM:619727,AR
OMIM:619733,AD
OMIM:619735,AR
OMIM:619736,AD
OMIM:619737,AR
OMIM:619738,AR
OMIM:619742,AD
OMIM:619743,AD;AR
OMIM:619745,AR
OMIM:619747,AR
OMIM:619750,AD
OMIM:619751,AR
OMIM:619752,AD
OMIM:619755,AR
OMIM:619758,AD
OMIM:619759,AD
OMIM:619761,AR
OMIM:619762,AD
OMIM:619764,AD
OMIM:619767,AD
OMIM:619769,AD
OMIM:619773,AR
OMIM:619774,AR
OMIM:619775,AR
OMIM:619777,AD
OMIM:619780,AR
OMIM:619781,AR
OMIM:619783,AR
OMIM:619784,AR
OMIM:619785,AR
OMIM:619786,AR
OMIM:619787,AR
OMIM:619789,AR
OMIM:619790,AD
OMIM:619793,AD
OMIM:619795,AR
OMIM:619797,AD
OMIM:619799,AR
OMIM:619802,AR
OMIM:619803,AR
OMIM:619804,AD
OMIM:619806,AD
OMIM:619808,AD
OMIM:619810,AD
OMIM:619813,AD
OMIM:619814,AR
OMIM:619816,AR
OMIM:619817,AR
OMIM:619824,AR
OMIM:619825,AD
OMIM:619826,AR
OMIM:619827,AR
OMIM:619828,AR
OMIM:619831,AR
OMIM:619832,AD
OMIM:619833,AR
OMIM:619834,AR
OMIM:619835,AD
OMIM:619836,AD
OMIM:619840,AD
OMIM:619841,AD
OMIM:619844,AR
OMIM:619845,AR
OMIM:619846,AR
OMIM:619847,AR
OMIM:619849,AR
OMIM:619854,AD
OMIM:619855,AD
OMIM:619858,AR
OMIM:619859,AR
OMIM:619862,AR
OMIM:619864,AD
OMIM:619867,AR
OMIM:619868,AR
OMIM:619869,AR
OMIM:619871,AD
OMIM:619872,AD
OMIM:619873,AD
OMIM:619874,AR
OMIM:619876,AR
OMIM:619877,AR
OMIM:619878,AR
OMIM:619879,AR
OMIM:619880,AD
OMIM:619881,AR
OMIM:619884,AD
OMIM:619887,AR
OMIM:619895,AR
OMIM:619897,AR
OMIM:619902,AR
OMIM:619903,AR
OMIM:619908,AR
OMIM:619909,AR
OMIM:619910,AD
OMIM:619911,AD
OMIM:619913,AD
OMIM:619921,AR
OMIM:619922,AR
OMIM:619924,AR
OMIM:619927,AD
OMIM:619931,AR
OMIM:619934,AD
OMIM:619935,AR
OMIM:619937,AR
OMIM:619938,AR
OMIM:619941,AR
OMIM:619947,AR
OMIM:619949,AR
OMIM:619950,AD
OMIM:619951,AD
OMIM:619955,AR
OMIM:619957,AR
OMIM:619959,AD
OMIM:619964,AD
OMIM:619966,AR
OMIM:619967,AR
OMIM:619970,AD
OMIM:619971,AR
OMIM:619972,AR
OMIM:619975,AD
OMIM:619977,AD
OMIM:619980,AD
OMIM:619981,AR
OMIM:619983,AR
OMIM:619985,AR
OMIM:619986,AD
OMIM:619988,AR
OMIM:619989,AR
OMIM:619991,AR
OMIM:619995,AR
OMIM:620001,AR
OMIM:620005,AR
OMIM:620007,AR
OMIM:620009,AR
OMIM:620010,AR
OMIM:620011,AR
OMIM:620012,AD
OMIM:620014,AR
OMIM:620015,AD
OMIM:620019,AD
OMIM:620021,AR
OMIM:620022,AR
OMIM:620023,AR
OMIM:620024,AR
OMIM:620025,AR
OMIM:620027,AR
OMIM:620028,AR
OMIM:620029,AD
OMIM:620032,AR
OMIM:620033,AR
OMIM:620038,AR
OMIM:620044,AR
OMIM:620045,AR
OMIM:620047,AR
OMIM:620049,AR
OMIM:620056,AD
OMIM:620058,AD
OMIM:620062,AR
OMIM:620065,AD
OMIM:620066,AR
OMIM:620067,AR
OMIM:620068,AD
OMIM:620070,AD
OMIM:620071,AR
OMIM:620072,AR
OMIM:620073,AD
OMIM:620075,AR
OMIM:620076,AR
OMIM:620080,AD
OMIM:620083,AD
OMIM:620084,AR
OMIM:620085,AD
OMIM:620086,AD
OMIM:620089,AR
OMIM:620094,AD
OMIM:620098,AD
OMIM:620099,AD
OMIM:620102,AR
OMIM:620103,AR
OMIM:620104,AD
OMIM:620106,AD
OMIM:620107,AR
OMIM:620111,AD
OMIM:620113,AR
OMIM:620114,AD
OMIM:620115,AD
OMIM:620121,AD
OMIM:620125,AR
OMIM:620126,AR
OMIM:620133,AR
OMIM:620135,AR
OMIM:620137,AR
OMIM:620138,AR
OMIM:620141,AD
OMIM:620145,AD
OMIM:620149,AR
OMIM:620153,AR
OMIM:620154,AR
OMIM:620158,AD
OMIM:620161,AD
OMIM:620170,AR
OMIM:620173,AR
OMIM:620174,AD
OMIM:620177,AR
OMIM:620183,AR
OMIM:620231,AD
